player_name,legend,legend_category,BR Kills,BR Damage,BR Wins
Anniiyyy,Wraith,Skirmisher,15595.0,5121162.0,1137.0
Anniiyyy,Conduit,Support,10029.0,2592678.0,596.0
Anniiyyy,Octane,Skirmisher,2539.0,757906.0,213.0
Anniiyyy,Bangalore,Assault,1293.0,419044.0,97.0
Anniiyyy,Caustic,Controller,629.0,304133.0,42.0
Anniiyyy,Wattson,Controller,514.0,147348.0,40.0
Anniiyyy,Bloodhound,Recon,485.0,174029.0,20.0
Anniiyyy,Horizon,Skirmisher,420.0,253249.0,30.0
Anniiyyy,Pathfinder,Skirmisher,369.0,240832.0,27.0
Anniiyyy,Gibraltar,Support,360.0,238641.0,26.0
Anniiyyy,Revenant,Skirmisher,322.0,229390.0,24.0
Anniiyyy,Valkyrie,Skirmisher,255.0,213078.0,20.0
Anniiyyy,Mirage,Support,140.0,185079.0,13.0
Anniiyyy,Fuse,Assault,123.0,180941.0,12.0
Anniiyyy,Seer,Recon,42.0,161220.0,7.0
Anniiyyy,Ash,Assault,1.0,151238.0,5.0
Apertures,Wraith,Skirmisher,68428.0,18455328.0,4281.0
Apertures,Loba,Support,23697.0,6849360.0,1076.0
Apertures,Horizon,Skirmisher,8747.0,2280559.0,521.0
